,Total
1265,0.8284464565993492
1266,0.7782718892508129
1267,0.7286384500240727
1268,0.6802889622226315
1269,0.6339083429386463
1270,0.590038842491611
1271,0.5490449319086225
1272,0.5111078427286208
1273,0.4762295790708474
1274,0.44423855129434475
1275,0.41480941352503137
1276,0.38753174696165943
1277,0.36206536718453514
1278,0.3383734465520127
1279,0.3169228366624047
1280,0.29869605649474756
1281,0.28506135859360204
1282,0.2777117673605326
1283,0.27867609885658334
1284,0.2902451999285911
1285,0.3147026423723158
1286,0.3538289917169605
1287,0.4082076082456136
1288,0.4764578889539577
1289,0.5547576520676484
1290,0.6372171736285477
1291,0.717287947411565
1292,0.7894797890984331
1293,0.8503612985017365
1294,0.8985546027763383
1295,0.9341662086917839
1296,0.9581568728340537
1297,0.9718775021552591
1298,0.9767871152286681
1299,0.974297204606982
1300,0.9656886068318554
1301,0.9520691176488212
1302,0.9343626345229726
1303,0.9133366412047368
1304,0.8896763347741585
1305,0.8640926207195926
1306,0.8374222322303636
1307,0.8106920787265386
1308,0.7851650727725102
1309,0.7623836278227212
1310,0.7441940587379358
1311,0.7327145816440007
1312,0.7302067453955066
1313,0.7388171051433403
1314,0.7601695557522665
1315,0.7947986603068762
1316,0.8413709158859
1317,0.8956993847482514
1318,0.9504504118494326
1319,0.9974028968485216
1320,1.0314638000152732
1321,1.0523679413315725
1322,1.063118266283171
1323,1.0677626046224482
1324,1.0700832946138537
1325,1.0731183024118354
1326,1.0790641029345214
1327,1.0892872932060143
1328,1.104347478289374
1329,1.1240239193646182
1330,1.1473789804072905
1331,1.1729088644837806
1332,1.1988151248767078
1333,1.2233622685397487
1334,1.2452193570329775
1335,1.2636889587811784
1336,1.2787879841884169
1337,1.2911951536417279
1338,1.3020829349861485
1339,1.3128086218723076
1340,1.324358720427055
1341,1.336353727783865
1342,1.3455927865478068
1343,1.3454854844683972
1344,1.3296259044508838
1345,1.2977003944897336
1346,1.2552264577172567
1347,1.2086510196067985
1348,1.1625419763673723
1349,1.119262193392446
1350,1.0794274173785225
1351,1.0424290695329292
1352,1.0069100315184412
1353,0.9712136626512089
1354,0.9338174849008363
1355,0.8937164040927799
1356,0.8506633353604603
1357,0.8051709478440159
1358,0.7582771011928862
1359,0.7112057677772854
1360,0.6650817954788224
1361,0.6207730212036124
1362,0.5788426748167855
1363,0.5395634051643663
1364,0.5029585306081353
1365,0.4688642182557028
1366,0.43702901825275514
1367,0.40727253218040166
1368,0.37969886106786627
1369,0.354891487783858
1370,0.33395755668505706
1371,0.31840706462479573
1372,0.31000654899152896
1373,0.31059275129206904
1374,0.32173817401104093
1375,0.3443569754635427
1376,0.37851065058661326
1377,0.4235504924161771
1378,0.47842089021734496
1379,0.5417841662123939
1380,0.6117654501035683
1381,0.6854808132356914
1382,0.7588973231050908
1383,0.8274950866749977
1384,0.8874335908346747
1385,0.9363727840226322
1386,0.9735369192241023
1387,0.9992916283691985
1388,1.014644183360207
1389,1.020867234827719
1390,1.0192681214039505
1391,1.0110660329750885
1392,0.9973430241416216
1393,0.9790530020220369
1394,0.9570827443160902
1395,0.9323505180363251
1396,0.905905825107936
1397,0.8789959734426134
1398,0.8530971776131842
1399,0.8299054911539163
1400,0.8112618120310927
1401,0.79900541112514
1402,0.7948024306904943
1403,0.8000165496675531
1404,0.8156390012080206
1405,0.8421963349848712
1406,0.8794379509734259
1407,0.9255202892165412
1408,0.9757036945885824
1409,1.0219778688623369
1410,1.056000112709411
1411,1.0737540519478048
1412,1.0767095472308381
1413,1.0693218142012755
1414,1.0564915690217245
1415,1.042424717397648
1416,1.030412187088367
1417,1.022919661670655
1418,1.0216886411491088
1419,1.0277495792531812
1420,1.0413440780911642
1421,1.0618259126053324
1422,1.087675850782136
1423,1.1167532593254814
1424,1.1467688023175002
1425,1.1758005128974638
1426,1.2026394093304031
1427,1.2268549741748314
1428,1.248600415069402
1429,1.2682264043631033
1430,1.28572497619983
1431,1.2999546770076025
1432,1.3077236230450209
1433,1.3036334910293204
1434,1.2827797455535055
1435,1.2456342881577949
1436,1.198592339451259
1437,1.149438361863508
1438,1.1040933950405232
1439,1.0660646728869836
1440,1.0367874971203275
1441,1.016001393002674
1442,1.0021218813931994
1443,0.9926608375349586
1444,0.9846443998461419
1445,0.9749765377885786
1446,0.9608035301826241
1447,0.939978306170303
1448,0.9115551180036074
1449,0.8760012541301002
1450,0.8348919314392979
1451,0.7902688094585014
1452,0.7440593240212383
1453,0.6977742043684639
1454,0.6524564302047875
1455,0.6087721922876078
1456,0.567164409632943
1457,0.528037452967187
1458,0.4919702679946418
1459,0.45995338880961184
1460,0.43359520514424504
1461,0.4151657723804046
1462,0.40731994793570947
1463,0.41232906674668535
1464,0.4309079039267329
1465,0.46144067663596
1466,0.5004484222884215
1467,0.5439562434883014
1468,0.5887107815446627
1469,0.6327602171842872
1470,0.6755520159135345
1471,0.7177826404587533
1472,0.7610418486849021
1473,0.8071325176863644
1474,0.8570031109955693
1475,0.9096805322530065
1476,0.962096728797051
1477,1.0102276756012982
1478,1.050659889344244
1479,1.081431930295685
1480,1.1019808741550472
1481,1.112691932307642
1482,1.1144662752530812
1483,1.1084494696932699
1484,1.095916918677636
1485,1.0782769374756633
1486,1.0571479210339152
1487,1.0344536534781705
1488,1.0124620384737621
1489,0.9936699354172943
1490,0.9804655047324069
1491,0.9746667143957873
1492,0.9771912005089499
1493,0.988017150858249
1494,1.0063717432473092
1495,1.0309977248537021
1496,1.0603855673276221
1497,1.0928747179558962
1498,1.126482335242258
1499,1.1583079515568835
1500,1.1836976142929307
1501,1.1964009064494836
1502,1.1913304608029487
1503,1.1680847123696199
1504,1.1308970007759773
1505,1.0856571544860543
1506,1.0376260228368652
1507,0.9907926157951163
1508,0.9480598466495282
1509,0.911593211932406
1510,0.88307457599632
1511,0.8637828685757957
1512,0.854477479058576
1513,0.8551204806582615
1514,0.8645929537787022
1515,0.8806545858225461
1516,0.9002756545617462
1517,0.9201514240792936
1518,0.9370789933179108
1519,0.948120990306917
1520,0.9507511396948318
1521,0.9431602448608328
1522,0.924657190362176
1523,0.8959058077683634
1524,0.858827438461709
1525,0.8162661063602685
1526,0.771629042707853
1527,0.7286074785402457
1528,0.6910001112451585
1529,0.6626800703006155
1530,0.6475652390497578
1531,0.6491141592531912
1532,0.6690176814267169
1533,0.705774343035957
1534,0.7547036978386292
1535,0.8098071450498895
1536,0.8659087551299065
1537,0.9196299641424522
1538,0.9691959946719384
1539,1.0137283915544508
1540,1.0525512555074086
1541,1.0848361348774467
1542,1.109751607880338
1543,1.1270112588045476
1544,1.1374390768925347
1545,1.1431811658326398
1546,1.1474484350421965
1547,1.1538545871887986
1548,1.1654052671140793
1549,1.1832703526139898
1550,1.2059308464651182
1551,1.2296415828617997
1552,1.2502587941117784
1553,1.2650588645204306
1554,1.273406104509768
1555,1.276471715065046
1556,1.2766797095810656
1557,1.2771330692478495
1558,1.280862213682166
1559,1.2897309843114952
1560,1.3031619798076832
1561,1.3172881563902272
1562,1.3255624262161743
1563,1.321388346553123
1564,1.3012089225958883
1565,1.2655604580311297
1566,1.2178794460426372
1567,1.1626954906413578
1568,1.1043299515822294
1569,1.0462449225192154
1570,0.9908093432637624
1571,0.9392423711020147
1572,0.8916171340527775
1573,0.8469781059089668
1574,0.803743761271301
1575,0.7604583544587568
1576,0.7165507422947744
1577,0.6725191229194029
1578,0.6294676601334775
1579,0.5885257090130802
1580,0.5505287439682415
1581,0.5159247794388517
1582,0.4847539103714701
1583,0.45664074885213
1584,0.43085706720865563
1585,0.40655187673780496
1586,0.38312874785081674
1587,0.3605607918064318
1588,0.33944104784835344
1589,0.32083563007542143
1590,0.3062008761568492
1591,0.29751478232269934
1592,0.2975452088886205
1593,0.309955359979407
1594,0.3386909804395679
1595,0.3861920231568316
1596,0.45122465467752265
1597,0.528535703677372
1598,0.6110289540740957
1599,0.692276982216403
1600,0.7675417495194113
1601,0.8336398907423536
1602,0.8886484112932251
1603,0.9317891291951603
1604,0.9632861144039822
1605,0.9840788095323384
1606,0.9954958103598792
1607,0.9989934958622672
1608,0.9959755133277544
1609,0.9876701219085968
1610,0.9750555298916835
1611,0.9588503233778424
1612,0.9395858191431503
1613,0.917736717794944
1614,0.8938498770141461
1615,0.8686312737896755
1616,0.8430078779337618
1617,0.8182097232930369
1618,0.7958974690656716
1619,0.7782982867939621
1620,0.7682053087718409
1621,0.7686174830590934
1622,0.7819691011750565
1623,0.8092998131926988
1624,0.8496954449186788
1625,0.8997672790685618
1626,0.9531275556862575
1627,1.0012859973183168
1628,1.0371284568740031
1629,1.0582053870333712
1630,1.0665220700366158
1631,1.066157722020465
1632,1.0613381645805575
1633,1.055606692179343
1634,1.0516514909668164
1635,1.0513722828339775
1636,1.055990903263778
1637,1.0661311463761094
1638,1.0818402984561992
1639,1.1025682027277792
1640,1.1271739902502225
1641,1.1540470301207757
1642,1.1813718874036214
1643,1.2074791552393933
1644,1.231178132107323
1645,1.2519821564015317
1646,1.2701624123163415
1647,1.2865500527133196
1648,1.3019722569695102
1649,1.316224526520178
1650,1.326671402788867
1651,1.327522892318693
1652,1.3125320503409896
1653,1.2807640419650994
1654,1.2377024396588616
1655,1.1905926904381607
1656,1.1449818588154963
1657,1.10407159480141
1658,1.0691082783800867
1659,1.0398729085830989
1660,1.0151151179312943
1661,0.9929432100350306
1662,0.9711739722696995
1663,0.9476546755726115
1664,0.9205889355598893
1665,0.8888630893785486
1666,0.8522742914653646
1667,0.8115170690178684
1668,0.7678989943810377
1669,0.7229323887326538
1670,0.6779920040281033
1671,0.634126778032763
1672,0.5920089260111445
1673,0.5519757207571848
1674,0.5141419104037255
1675,0.47857983549095806
1676,0.4455531519530624
1677,0.41574901276860116
1678,0.39040429111801417
1679,0.37125679035853837
1680,0.36036333798410025
1681,0.3597449173336025
1682,0.3707686034931716
1683,0.39351091726728166
1684,0.4266216311622825
1685,0.4678730936086397
1686,0.5149971547621668
1687,0.5663062076307498
1688,0.6208958341682428
1689,0.6784506544363104
1690,0.7387162955542301
1691,0.8007713367480873
1692,0.8624792786161489
1693,0.9206457254355488
1694,0.971940567881765
1695,1.013906833168244
1696,1.0453875992910597
1697,1.0663546482903916
1698,1.0774981661634537
1699,1.0798544183822347
1700,1.0745648076629675
1701,1.0627640026869765
1702,1.045570767098261
1703,1.0241506664916293
1704,0.9998100362970043
1705,0.9740766973346688
1706,0.9487390334890522
1707,0.9258115017127732
1708,0.9073804319069184
1709,0.8953375654301904
1710,0.8911110972670472
1711,0.895527592985422
1712,0.9088392709237015
1713,0.9308336515481463
1714,0.9608809885199767
1715,0.9977360831441213
1716,1.0388861069408177
1717,1.079487076534785
1718,1.1120342105998626
1719,1.1289253552475351
1720,1.126965282279663
1721,1.1086690013852292
1722,1.0795132521116217
1723,1.0450744441852717
1724,1.0098721584003658
1725,0.9773164220200279
1726,0.94998565294748
1727,0.9298798140449076
1728,0.9185300927231655
1729,0.9169298260459617
1730,0.9253128198718749
1731,0.9429083471430235
1732,0.9678929667522315
1733,0.9976998625695326
1734,1.0295916790041284
1735,1.0611654970115052
1736,1.0905037567231834
1737,1.115943861881219
1738,1.1356393405436953
1739,1.1471590213909226
1740,1.1474526397162468
1741,1.1336116117896788
1742,1.1045596662323556
1743,1.0626710003012176
1744,1.013550158768148
1745,0.9639519535483062
1746,0.9199189859748795
1747,0.8861928862657549
1748,0.866131215400471
1749,0.861353905185479
1750,0.8712493515752368
1751,0.8930192951519003
1752,0.9225661091430728
1753,0.9556845337129195
1754,0.9888070090419829
1755,1.0190615284735562
1756,1.0438987888985665
1757,1.0607432423155716
1758,1.067112531421121
1759,1.0613199588172686
1760,1.0432399997783706
1761,1.0144266961340915
1762,0.9775428208776243
1763,0.9356529955429794
1764,0.8918110466332404
1765,0.8490105402434437
1766,0.8104073016611262
1767,0.7796974631704517
1768,0.7613806854545168
1769,0.7601712391967267
1770,0.7786986338789519
1771,0.8147230293456945
1772,0.8615512954441044
1773,0.9118665828921622
1774,0.9606500059419032
1775,1.0052359912834672
1776,1.0438880478634802
1777,1.074543451325921
1778,1.0946335857212306
1779,1.1020346555310034
1780,1.0962710797513662
1781,1.078957580359885
1782,1.0533660990345417
1783,1.02370377572922
1784,0.994556039984404
1785,0.9705513267890725
1786,0.956063290116198
1787,0.9546468945835026
1788,0.9679905595578625
1789,0.9947737585612021
1790,1.030601650253512
1791,1.0696835188753335
1792,1.1071484182291316
1793,1.1404173738169325
1794,1.1692953334169065
1795,1.1951968856550033
1796,1.219617104806658
1797,1.2420004729374237
1798,1.2584244330290213
1799,1.2630837418145096
1800,1.2518682146680893
1801,1.224580751109502
1802,1.1844312360082607
1803,1.1363969949467938
1804,1.0858495261935457
1805,1.037780684574298
1806,0.9965190424914993
1807,0.9656304675468016
1808,0.9476219113427282
1809,0.9432933836358797
1810,0.9511335327332966
1811,0.9674736377450723
1812,0.9874569285100911
1813,1.0059409669821369
1814,1.0177542951022323
1815,1.018061925665106
1816,1.003899856905929
1817,0.9757530624160863
1818,0.9369542967169953
1819,0.8915732795562763
1820,0.8428903093993853
1821,0.793003735590867
1822,0.7431565290424443
1823,0.6943594526638115
1824,0.6478868764778377
1825,0.6053841112702724
1826,0.5687972027591162
1827,0.5404505821460619
1828,0.5232249167486555
1829,0.5204002380253914
1830,0.5345958167070212
1831,0.5658890674316741
1832,0.6106893348737684
1833,0.662899412611285
1834,0.7162649905036953
1835,0.7657453920580004
1836,0.8076243033898478
1837,0.8394608353471146
1838,0.8604842215939645
1839,0.8720514770942409
1840,0.8776893117444104
1841,0.8826387928661256
1842,0.8928114201462354
1843,0.9130211069508964
1844,0.9448877423949749
1845,0.9857551732109106
1846,1.0299198389136526
1847,1.0713276070016235
1848,1.1055625319586366
1849,1.1303521195439166
1850,1.1452274268487652
1851,1.1509862462261358
1852,1.1492452479715975
1853,1.142181529309408
1854,1.1324476895527917
1855,1.1231315736795242
1856,1.1175341173846496
1857,1.1185786672447566
1858,1.1279838212389233
1859,1.1456278751885
1860,1.1694013892391983
1861,1.195682561920955
1862,1.2205834876308683
1863,1.2415603787540204
1864,1.2581730089337557
1865,1.2714007530563771
1866,1.2823409568833302
1867,1.291272713803578
1868,1.297234828186732
1869,1.2977067950505023
1870,1.2885124079568393
1871,1.2652960213115354
1872,1.2266858919768648
1873,1.175637397236972
1874,1.1173860761980814
1875,1.0569669260216874
1876,0.9981984221152478
1877,0.943689548455339
1878,0.8951156060562566
1879,0.8534062926042839
1880,0.81874786687143
1881,0.7904347301356031
1882,0.7667401988375021
1883,0.7450783637230964
1884,0.722617492371892
1885,0.6971699806888121
1886,0.6679006621393196
1887,0.6354075042915521
1888,0.6011385960112967
1889,0.566615504466413
1890,0.5329544582854016
1891,0.5007850674268164
1892,0.4703991077539202
1893,0.44195494415600667
1894,0.4156580128970408
1895,0.3919367435960768
1896,0.37167095347426504
1897,0.35647515977944894
1898,0.34897891072346554
1899,0.35298672339766757
1900,0.37308483963957995
1901,0.412919924006912
1902,0.4723477264665503
1903,0.5460884502138343
1904,0.6260621236385522
1905,0.7051109524558393
1906,0.7788264089577677
1907,0.8452883737820781
1908,0.9040455350823074
1909,0.9551932600342892
1910,0.9987963379980983
1911,1.0346682939869922
1912,1.0624628376404828
1913,1.0819491807291994
1914,1.0932456345999837
1915,1.0968589384652105
1916,1.0935672296957248
1917,1.0842682624533204
1918,1.0698713772290733
1919,1.051250105741837
1920,1.0292439021406794
1921,1.0047001561113533
1922,0.9785605922163804
1923,0.9519972026367549
1924,0.9265913946565696
1925,0.9045274797573273
1926,0.8886878012688825
1927,0.8823911074589832
1928,0.8885693420573816
1929,0.908673117591691
1930,0.9418705456554461
